方案,种子,迭代,当前代价,历史最优代价,历史最优完成时间_s,历史最优能耗_kWh,历史最优架次
能耗优先,2,3900,70138.58951047865,70119.74049557431,7734.357733242516,66.2728689489258,23
能耗优先,2,4000,70051.88292339086,70032.99918919707,7709.158650479166,66.19116745910124,23
能耗优先,2,4200,70304.27989235992,70032.99918919707,7709.158650479166,66.19116745910124,23
能耗优先,2,4300,70359.53946724084,70032.99918919707,7709.158650479166,66.19116745910124,23
能耗优先,2,4400,69927.80525801126,69927.80525801126,7615.454446892294,66.10471436863278,23
能耗优先,2,4500,69947.87665116282,69927.80525801126,7615.454446892294,66.10471436863278,23
能耗优先,2,4700,69976.9796542139,69927.80525801126,7615.454446892294,66.10471436863278,23
能耗优先,2,4800,69962.01551840102,69927.80525801126,7615.454446892294,66.10471436863278,23
能耗优先,2,5000,69628.11407053014,69628.11407053014,7640.99073358581,65.79991592381297,23
能耗优先,2,5100,69628.11407053014,69628.11407053014,7640.99073358581,65.79991592381297,23
能耗优先,2,5200,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,5300,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,5400,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,5600,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,5700,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,5800,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6000,69623.00681319144,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6200,69629.48925784093,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6300,69629.48925784093,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6400,69628.11407053014,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6500,69628.11407053014,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6600,69628.11407053014,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6700,69626.5853716475,69623.00681319144,7615.454446892294,65.79991592381297,23
能耗优先,2,6800,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,6900,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7000,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7300,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7400,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7500,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7600,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7700,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7800,67036.00645955902,67036.00645955902,7656.159638363681,63.30477453188629,22
能耗优先,2,7900,67027.37501706033,67027.37501706033,7656.159638363681,63.29614308938759,22
能耗优先,2,8000,67027.37501706033,67027.37501706033,7656.159638363681,63.29614308938759,22
能耗优先,3,100,77709.98989336772,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,200,77922.93539066946,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,300,77732.60745182793,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,400,78509.69953913384,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,500,82363.66113275141,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,600,80918.55490144371,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,800,81040.5168781414,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1000,78527.84107508449,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1200,75881.43777866194,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1300,75873.41262450343,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1400,73431.15238788373,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1500,73336.19047277934,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1700,73900.57449799258,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1800,73446.575021607,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,1900,73225.51653871774,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,2100,73836.13312599841,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,2200,73904.92339213139,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,2600,73438.67323031147,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,2700,73551.03483295377,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3000,72354.4234064478,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3300,72762.41968740497,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3400,72484.02102454352,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3500,72497.87561865392,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3700,72479.99673962395,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,3800,72331.94846737846,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,4200,72073.46967554106,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,3,4300,71931.26098098823,71917.41706334711,8254.062644008298,67.86660453454544,24
能耗优先,3,4700,71915.40562516887,71915.40562516887,8074.78256175781,67.90044911281731,24
能耗优先,3,4900,71947.279284387,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5300,71956.75683606368,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5400,71971.30862327725,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5500,71944.71259390847,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5600,71923.27336704408,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5700,71922.20315426377,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,5900,71916.0421469106,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,6000,71919.23236996005,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,6100,71907.21965597698,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,6200,71913.67538455456,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,6300,71911.84418089653,71901.56170752777,8074.78256175781,67.8866051951762,24
能耗优先,3,6400,71879.7487929196,71879.7487929196,8147.184758671916,67.85031184118522,24
能耗优先,3,6500,71879.7487929196,71879.7487929196,8147.184758671916,67.85031184118522,24
能耗优先,3,6700,71879.7487929196,71879.7487929196,8147.184758671916,67.85031184118522,24
能耗优先,3,6800,71881.65028060242,71879.7487929196,8147.184758671916,67.85031184118522,24
能耗优先,3,7000,71874.66740483612,71869.09509832796,8093.916285713724,67.85031184118522,24
能耗优先,3,7200,71871.38039027389,71869.09509832796,8093.916285713724,67.85031184118522,24
能耗优先,3,7400,71869.09509832796,71869.09509832796,8093.916285713724,67.85031184118522,24
能耗优先,3,7500,71872.06588263168,71869.09509832796,8093.916285713724,67.85031184118522,24
能耗优先,3,7600,71764.2684781078,71764.2684781078,8108.77020723232,67.74251443666134,24
能耗优先,3,7700,71764.2684781078,71764.2684781078,8108.77020723232,67.74251443666134,24
能耗优先,3,7800,71755.2870299633,71755.2870299633,8063.862966509814,67.74251443666134,24
能耗优先,3,7900,71755.2870299633,71755.2870299633,8063.862966509814,67.74251443666134,24
能耗优先,3,8000,71755.2870299633,71755.2870299633,8063.862966509814,67.74251443666134,24
能耗优先,4,200,76041.68973482637,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,300,79817.84370363738,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,500,79843.4184946693,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,600,77531.10823845032,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,700,77002.6264775824,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,800,77413.49390856826,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,900,77438.77670331493,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1000,77027.54509319318,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1100,77183.06835145845,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1200,75469.29408633609,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1300,75464.24496251761,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1400,75491.54864738087,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1500,75279.828869323,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1600,72715.38434822424,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1700,72649.2679682118,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,1900,72353.74323385896,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2100,72237.04472655716,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2200,72292.85156706495,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2300,72368.97765627551,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2400,72432.3694348254,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2500,72208.12599293551,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2600,72147.01197450756,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,2700,72280.17001050596,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,3100,72454.66848041436,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,3600,72072.91495713987,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,3900,72122.24269683559,71967.21188288857,6539.12979236453,68.35938592441566,23
能耗优先,4,4300,71962.81101220055,71944.34237308026,8487.956495261435,67.84675107402796,24
能耗优先,4,4400,71951.70774834545,71944.34237308026,8487.956495261435,67.84675107402796,24
能耗优先,4,4500,71982.7759545936,71944.34237308026,8487.956495261435,67.84675107402796,24
能耗优先,4,4600,72039.24312374316,71944.34237308026,8487.956495261435,67.84675107402796,24
能耗优先,4,4700,71946.5679035131,71944.34237308026,8487.956495261435,67.84675107402796,24
能耗优先,4,5000,71879.07771723738,71879.07771723738,8176.627102254703,67.84375229678643,24
能耗优先,4,5100,71864.97557278712,71864.97557278712,8162.400458558142,67.8324954810755,24
能耗优先,4,5200,71899.94155165502,71864.97557278712,8162.400458558142,67.8324954810755,24
能耗优先,4,5300,71870.58589415098,71864.97557278712,8162.400458558142,67.8324954810755,24
能耗优先,4,5700,71560.92928799523,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,5800,71604.21094889619,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,5900,71546.78185407868,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6000,71546.78185407868,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6300,71555.67489890778,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6400,71555.67489890778,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6700,71551.04027417295,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6800,71551.04027417295,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,6900,71551.04027417295,71546.78185407868,8189.63183501413,67.50885548707585,24
能耗优先,4,7200,71332.0089477802,71332.0089477802,9214.55613509674,67.08909772076085,24
能耗优先,4,7400,71314.71759081354,71314.71759081354,9190.25771648003,67.07666604751753,24
能耗优先,4,7600,71314.71759081354,71314.71759081354,9190.25771648003,67.07666604751753,24
能耗优先,4,7700,71314.71759081354,71314.71759081354,9190.25771648003,67.07666604751753,24
能耗优先,4,7800,71319.57727453687,71314.71759081354,9190.25771648003,67.07666604751753,24
能耗优先,4,8000,71314.71759081354,71314.71759081354,9190.25771648003,67.07666604751753,24
架次优先,0,100,80342.54823461491,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,0,300,74520.75419353196,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,400,74443.73860007177,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,500,74524.22091593151,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,600,77705.79567317312,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,700,77683.67528261284,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,900,77702.51504123707,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,1000,77632.9303083501,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,1300,74654.04164026097,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,1400,74678.23825335377,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,1600,74581.4966322795,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,1900,74735.65966035453,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,2200,74569.39525775175,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,2300,74565.65797625124,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,2400,74673.90840110282,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,2600,74583.79529169519,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,2800,74570.8054191216,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,3000,74515.82924979733,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,3100,74552.05713562193,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,3200,74564.57729876097,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,3400,74706.12261690592,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,3800,74478.19893175535,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,4200,74506.97563314703,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,4400,74516.87276600055,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,4500,74528.53407276828,74228.78065229766,7764.273125509076,66.75926027195854,22
架次优先,0,4700,71229.76247723716,71211.7954366927,7620.656338989034,66.876641688949,21
架次优先,0,4800,71206.23122315915,71206.23122315915,7686.656338989034,66.68899955361344,21
架次优先,0,4900,71213.81973860378,71203.04204000483,7686.656338989034,66.65710772207025,21
架次优先,0,5000,71219.65565904432,71203.04204000483,7686.656338989034,66.65710772207025,21
架次优先,0,5100,71212.64982877483,71203.04204000483,7686.656338989034,66.65710772207025,21
架次优先,0,5400,71211.13724958671,71203.04204000483,7686.656338989034,66.65710772207025,21
架次优先,0,5700,71206.26444297093,71191.89453314198,7620.6563389890325,66.67763265344175,21
架次优先,0,5800,71210.88694782033,71191.89453314198,7620.6563389890325,66.67763265344175,21
架次优先,0,5900,71218.33588036933,71191.89453314198,7620.6563389890325,66.67763265344175,21
架次优先,0,6000,71201.09638332103,71191.89453314198,7620.6563389890325,66.67763265344175,21
架次优先,0,6400,71223.2051316712,71191.89453314198,7620.6563389890325,66.67763265344175,21
架次优先,0,6500,71192.93221742248,71182.6882740677,7554.656338989034,66.71757006269888,21
架次优先,0,6600,71185.92638715297,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,6700,71187.3397852238,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,6800,71181.30388230359,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,6900,71181.30388230359,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7000,71188.30971257309,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7100,71182.93004556894,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7300,71182.6882740677,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7400,71182.6882740677,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7500,71181.30388230359,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7600,71181.30388230359,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,0,7800,71181.30388230359,71181.30388230359,7554.656338989034,66.70372614505777,21
架次优先,1,200,78153.22504508011,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,1,300,81577.22327753696,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,1,500,71790.94634387801,71790.94634387801,9496.582129395138,68.91629917998976,21
架次优先,1,800,71883.02535801765,71757.66899324264,9551.61360762974,68.47346271716684,21
架次优先,1,1000,71777.52183147804,71757.66899324264,9551.61360762974,68.47346271716684,21
架次优先,1,1100,71760.44106438589,71757.66899324264,9551.61360762974,68.47346271716684,21
架次优先,1,1300,71784.94236031447,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,1400,71774.84018445003,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,1600,71878.80209947561,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,1700,71880.59673849892,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,1800,71802.00718564884,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,1900,71802.3034822228,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,2100,71785.47224271427,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,2200,71844.53384931164,71754.56221781443,9548.7621937619,68.44809779062045,21
架次优先,1,2600,71798.92739868454,71719.85873543234,9326.748908491016,68.5450895373414,21
架次优先,1,2800,71735.68682773736,71719.85873543234,9326.748908491016,68.5450895373414,21
架次优先,1,2900,71602.9261119941,71579.5319073526,8875.102379964326,68.04511431359738,21
架次优先,1,3000,71615.28441019356,71579.5319073526,8875.102379964326,68.04511431359738,21
架次优先,1,3100,71580.63390731458,71566.32991384718,9009.568820898125,67.64416149667555,21
架次优先,1,3200,71294.86672701396,71272.67982607557,8216.66100891528,66.29347624292524,21
架次优先,1,3300,71254.71384187399,71254.71384187399,8122.172049795377,66.30279431914923,21
架次优先,1,3500,71172.88642777508,71171.1093901553,8056.172049795377,65.59874980196217,21
架次优先,1,3600,71189.73045415945,71169.05562471568,8056.172049795377,65.578212147566,21
架次优先,1,3700,71109.21640174968,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,3800,71093.10855980914,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,3900,71060.77957325954,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4100,71096.86944653564,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4200,71070.60566314789,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4400,71089.05990792962,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4600,71062.0698463196,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4700,71062.0698463196,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,4800,71062.0698463196,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5000,71076.23848534442,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5100,71063.84688393939,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5200,71066.2178002551,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5400,71077.67585253273,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5500,71063.84688393939,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5600,71065.46548545125,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5800,71064.33596345398,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,5900,71078.06359058448,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6100,71064.82850068706,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6300,71063.05146306727,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6400,71063.05146306727,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6500,71072.12666388496,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6600,71072.72054258086,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,6800,71073.11400748686,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,7300,71064.03880666918,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,7400,71064.03880666918,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,7600,71066.40972298487,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,7700,71065.81584428897,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,7900,71065.81584428897,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,1,8000,71064.03880666918,71057.7974289897,7587.894550954208,65.40218518798851,21
架次优先,2,200,77280.51214723555,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,300,80618.55136868969,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,600,77571.39375776751,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,700,77893.15494097839,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,800,77539.39664516361,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,900,77563.05743855397,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,1000,77574.17641443202,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,1100,77511.34028092625,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,1300,77527.27616457152,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,2,1400,74410.98966166696,74366.1009938521,7587.894550954208,68.48522083661261,22
架次优先,2,1500,74321.75708070678,74321.75708070678,7350.367838308115,68.51683513045161,22
架次优先,2,1600,74318.18772193641,74249.9116227671,7069.158818793963,68.36079859008318,22
架次优先,2,1700,74406.04148916288,74249.9116227671,7069.158818793963,68.36079859008318,22
架次优先,2,2000,74476.52792417254,74249.9116227671,7069.158818793963,68.36079859008318,22
架次优先,2,2300,74650.6175631286,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,2500,74674.37264130141,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,2600,74608.64640656661,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,2700,74600.57948180131,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,2800,74756.57454177855,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,2900,74682.07881801738,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,3200,74812.01262795851,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,3400,74357.3089261675,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,3600,74289.81624382541,74236.91723322368,6986.701676646548,68.39576897894362,22
架次优先,2,3700,74215.44606992489,74177.73027048795,7040.251243472942,67.6968002179337,22
架次优先,2,3800,74261.1998708764,74177.73027048795,7040.251243472942,67.6968002179337,22
架次优先,2,4000,74256.59834700158,74157.09765576507,6944.01012867904,67.68295630029257,22
架次优先,2,4100,74185.93682120832,74157.09765576507,6944.01012867904,67.68295630029257,22
架次优先,2,4200,74182.23384057304,74157.09765576507,6944.01012867904,67.68295630029257,22
架次优先,2,4300,74160.25908514897,74157.09765576507,6944.01012867904,67.68295630029257,22
架次优先,2,4400,74161.17264223186,74157.09765576507,6944.01012867904,67.68295630029257,22
架次优先,2,4600,74184.92443527572,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,4800,74180.26230667268,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,4900,74183.90693047109,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5100,74184.63753629448,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5200,74201.10864315856,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5300,74184.53470506035,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5400,74182.20981084502,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5500,74179.51747044652,74148.52119059007,6885.40915087114,67.7143936041583,22
架次优先,2,5600,74139.46798769428,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,5700,74139.46798769428,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,5800,74147.45596076216,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6000,74149.32245213057,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6400,74154.35116587707,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6500,74140.26899859155,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6600,74151.45442044495,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6700,74158.78523963624,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,6800,74148.79871217911,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,7100,74148.79871217911,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,7200,74149.19135803478,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,7300,74140.26899859155,74137.6909500745,6840.501910148633,67.69590568044764,22
架次优先,2,7600,74137.6909500745,74136.30655831037,6840.501910148633,67.68206176280651,22
架次优先,2,7700,74137.6909500745,74136.30655831037,6840.501910148633,67.68206176280651,22
架次优先,2,7900,74138.08359593016,74136.30655831037,6840.501910148633,67.68206176280651,22
架次优先,3,100,80870.21270275762,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,300,80857.47890628192,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,400,80851.57085328316,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,500,77580.31266320792,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,700,77549.79311205387,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,800,77587.86048981582,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,3,900,74512.28238934586,74500.57184253086,7856.973091920098,69.2917722414684,22
架次优先,3,1000,71263.05625706393,71248.15409461859,8054.973091920081,66.37159476234571,21
架次优先,3,1300,71216.39000452944,71216.39000452944,7990.17204979537,66.18355594570362,21
架次优先,3,1400,71304.6187805526,71176.2690843788,7990.172049795377,65.78234674419726,21
架次优先,3,1600,71240.27049140238,71176.2690843788,7990.172049795377,65.78234674419726,21
架次优先,3,2000,68132.02951556878,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2100,68501.54592029397,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2300,68580.3196478463,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2400,68570.32088395515,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2500,68544.62261381702,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2600,68107.2644682943,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2700,68116.79080228589,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2800,68149.49722486036,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,2900,68174.13389024015,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,3200,68168.73252478591,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,3300,68170.80656103566,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,3400,68199.32837907008,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,3500,68165.5977324283,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,3600,68174.19402026192,68056.83829151868,8063.525526803041,64.4413318615808,20
